state,business_activity,loss_type,period,gram,milligram,milliliter,unit
WI,MID LEVEL PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2010,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2012,0.0,0.0,0.0,20.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2013,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2014,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2019,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2010,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2011,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2012,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2013,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2014,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2015,0.0,0.0,0.0,10.0
WI,MID LEVEL PRACTITIONER,OTHER,2016,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2017,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2018,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2019,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2020,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,2021,0.0,0.0,0.0,0.0
WI,MID LEVEL PRACTITIONER,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,3.5,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,0.0
WI,NTP,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2010,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2011,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2012,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2013,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2014,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2015,0.0,0.0,8.0,0.0
WI,NTP,OTHER,2016,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2017,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2018,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2019,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2020,0.0,0.0,0.0,0.0
WI,NTP,OTHER,2021,0.0,0.0,0.0,0.0
WI,NTP,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2019,0.0,0.0,0.0,4.0
WI,NTP,PACKAGING DISCREPANCY,2020,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,2021,0.0,0.0,0.0,0.0
WI,NTP,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,PHARMACY,BREAK-IN/BURGLARY,2010,0.0,0.0,1397.0,18998.0
WI,PHARMACY,BREAK-IN/BURGLARY,2011,1048.0,0.0,9697.0,56895.0
WI,PHARMACY,BREAK-IN/BURGLARY,2012,0.0,0.0,1485.0,15877.0
WI,PHARMACY,BREAK-IN/BURGLARY,2013,0.0,0.0,2900.0,10189.0
WI,PHARMACY,BREAK-IN/BURGLARY,2014,0.0,0.0,0.0,10184.0
WI,PHARMACY,BREAK-IN/BURGLARY,2015,0.0,0.0,810.0,9450.0
WI,PHARMACY,BREAK-IN/BURGLARY,2016,0.0,0.0,2065.0,26376.0
WI,PHARMACY,BREAK-IN/BURGLARY,2017,0.0,0.0,7333.0,44655.0
WI,PHARMACY,BREAK-IN/BURGLARY,2018,0.0,0.0,414.0,20208.0
WI,PHARMACY,BREAK-IN/BURGLARY,2019,0.0,0.0,2627.0,20835.0
WI,PHARMACY,BREAK-IN/BURGLARY,2020,400.0,0.0,2559.0,42430.0
WI,PHARMACY,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
WI,PHARMACY,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,4189.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2010,0.0,0.0,0.0,0.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0.0,0.0,12.0,50.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2012,4.0,0.0,103.0,386.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2013,50.0,0.0,738.0,3585.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0.0,0.0,6883.0,2101.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0.0,0.0,0.0,1278.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2016,0.0,0.0,30.0,123.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0.0,0.0,81.0,38.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0.0,0.0,750.0,0.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2019,0.0,0.0,0.0,100.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0.0,0.0,0.0,92.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0.0,0.0,15.0,279.0
WI,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0.0,0.0,672.0,188.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2010,18.0,0.0,3328.0,35285.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2011,537.0,0.0,12.0,14346.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,759.0,373231.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2013,7.0,0.0,227.0,63266.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,15609.0,59429.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,11591.0,15825.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,0.0,139087.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,12298.0,58287.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2018,163.0,0.0,500.0,64066.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,254.0,17534.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,30330.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,6025.0
WI,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,5831.0,21880.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2010,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2011,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2012,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2013,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2014,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2015,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2016,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2017,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2018,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2019,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2020,0.0,0.0,0.0,0.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,2021,0.0,0.0,0.0,96.0
WI,PHARMACY,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,PHARMACY,LOSS IN TRANSIT,2010,27.0,0.0,722.0,2970.0
WI,PHARMACY,LOSS IN TRANSIT,2011,0.0,0.0,100.0,230.0
WI,PHARMACY,LOSS IN TRANSIT,2012,5.0,0.0,540.5,1533.0
WI,PHARMACY,LOSS IN TRANSIT,2013,10.0,0.0,5.0,132.0
WI,PHARMACY,LOSS IN TRANSIT,2014,0.0,0.0,70.0,280.0
WI,PHARMACY,LOSS IN TRANSIT,2015,0.0,0.0,0.0,1220.0
WI,PHARMACY,LOSS IN TRANSIT,2016,0.0,0.0,0.0,3154.0
WI,PHARMACY,LOSS IN TRANSIT,2017,0.0,0.0,40.0,946.0
WI,PHARMACY,LOSS IN TRANSIT,2018,0.0,0.0,30.0,679.0
WI,PHARMACY,LOSS IN TRANSIT,2019,0.0,0.0,909.0,1715.0
WI,PHARMACY,LOSS IN TRANSIT,2020,0.0,0.0,0.0,470.0
WI,PHARMACY,LOSS IN TRANSIT,2021,225.0,1200.0,132.0,1500.0
WI,PHARMACY,LOSS IN TRANSIT,JAN-SEP 2022,0.0,4830.0,3680.0,2543.0
WI,PHARMACY,OTHER,2010,10.0,0.0,1677.0,3470.0
WI,PHARMACY,OTHER,2011,51.0,0.0,281.0,4495.0
WI,PHARMACY,OTHER,2012,115.0,0.0,244.0,9990.0
WI,PHARMACY,OTHER,2013,4.0,0.0,964.0,5536.0
WI,PHARMACY,OTHER,2014,0.0,0.0,26341.0,3956.0
WI,PHARMACY,OTHER,2015,0.0,0.0,3292.0,5756.0
WI,PHARMACY,OTHER,2016,0.0,0.0,150.0,23684.0
WI,PHARMACY,OTHER,2017,0.0,0.0,40.0,7922.0
WI,PHARMACY,OTHER,2018,0.5,0.0,1810.0,10482.0
WI,PHARMACY,OTHER,2019,0.003,0.0,0.0,4098.0
WI,PHARMACY,OTHER,2020,0.0,0.0,0.0,0.0
WI,PHARMACY,OTHER,2021,0.0,0.0,0.0,0.0
WI,PHARMACY,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
WI,PHARMACY,PACKAGING DISCREPANCY,2019,0.0,0.0,336.0,2039.0
WI,PHARMACY,PACKAGING DISCREPANCY,2020,0.0,0.0,428.0,582.0
WI,PHARMACY,PACKAGING DISCREPANCY,2021,0.0,0.0,0.0,945.0
WI,PHARMACY,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,1280.0
WI,PHARMACY,ROBBERY,2010,0.0,0.0,3700.0,0.0
WI,PHARMACY,ROBBERY,2011,98.0,0.0,1024.0,1725.0
WI,PHARMACY,ROBBERY,2012,66.0,0.0,5922.0,38823.0
WI,PHARMACY,ROBBERY,2013,15.0,0.0,3864.0,6860.0
WI,PHARMACY,ROBBERY,2014,0.0,0.0,32501.0,22297.0
WI,PHARMACY,ROBBERY,2015,0.0,0.0,43436.0,107882.0
WI,PHARMACY,ROBBERY,2016,0.0,0.0,2349.0,11063.0
WI,PHARMACY,ROBBERY,2017,0.0,0.0,2392.0,25224.0
WI,PHARMACY,ROBBERY,2018,0.0,0.0,254.0,15661.0
WI,PHARMACY,ROBBERY,2019,0.0,0.0,0.0,0.0
WI,PHARMACY,ROBBERY,2020,0.0,0.0,2207.0,5569.0
WI,PHARMACY,ROBBERY,2021,0.0,0.0,5608.0,20533.0
WI,PHARMACY,ROBBERY,JAN-SEP 2022,0.0,0.0,254.0,3921.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2010,0.0,0.0,2520.0,5388.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2011,4.0,0.0,3.0,17.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2012,0.0,0.0,12.0,766.5
WI,PRACTITIONER,BREAK-IN/BURGLARY,2013,0.0,0.0,0.0,1635.8
WI,PRACTITIONER,BREAK-IN/BURGLARY,2014,13.0,0.0,481.68999999999994,5608.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,0.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,0.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2017,0.0,0.0,22.0,0.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2020,0.0,0.0,293.345,26.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,2021,5.0,0.0,0.0,0.0
WI,PRACTITIONER,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2010,0.0,0.0,0.0,4.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2013,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2016,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0.0,0.0,0.0,1.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2019,0.0,0.0,1.0,150.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0.0,0.0,0.0,0.0
WI,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2010,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2011,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2012,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2013,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2014,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2015,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2016,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2017,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2018,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2019,0.0,0.0,11.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2020,0.0,0.0,469.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2021,0.0,0.0,0.0,0.0
WI,PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0.0,0.0,9.39,0.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,2.0,116.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,6297.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2012,43.0,0.0,7.0,672.5
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,20.0,1066.6
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,68.0,508.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,1592.85,509.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,5.0,5083.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2017,0.19799999999999998,0.0,2312.0,497.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,153.0,1062.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,2.0,172.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,3518.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,2097.0,3.0
WI,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,35.5,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2010,0.0,0.0,0.0,130.0
WI,PRACTITIONER,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2012,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2013,0.0,0.0,5.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2014,0.0,0.0,11.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2015,0.0,0.0,4.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2016,0.0,0.0,2.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2019,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
WI,PRACTITIONER,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,1.0,0.0
WI,PRACTITIONER,OTHER,2010,0.0,0.0,0.0,177.0
WI,PRACTITIONER,OTHER,2011,0.0,0.0,19.0,151.309999
WI,PRACTITIONER,OTHER,2012,0.0,0.0,0.0,48.82
WI,PRACTITIONER,OTHER,2013,0.0,0.0,0.0,22.0
WI,PRACTITIONER,OTHER,2014,0.0,0.0,32.46,138.0
WI,PRACTITIONER,OTHER,2015,0.0,0.0,192.9,327.0
WI,PRACTITIONER,OTHER,2016,0.0,0.0,5.0,195.0
WI,PRACTITIONER,OTHER,2017,0.0,0.0,182.0,30.0
WI,PRACTITIONER,OTHER,2018,0.0,0.0,20.0,117.0
WI,PRACTITIONER,OTHER,2019,0.0,0.0,11.57,21.0
WI,PRACTITIONER,OTHER,2020,0.0,0.0,0.0,0.0
WI,PRACTITIONER,OTHER,2021,0.0,0.0,0.0,0.0
WI,PRACTITIONER,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2019,0.0,0.0,40.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2020,0.0,0.0,0.05,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,2021,0.0,0.0,0.0,0.0
WI,PRACTITIONER,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2010,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2011,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2012,0.0,0.0,6.0,10.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2013,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2014,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2017,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2020,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
WI,RESEARCHER,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,0.0,5632.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2010,631.0,0.0,3085.0,6598.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2011,210.0,0.0,9045.0,10026.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2012,618.0,0.0,12860.0,15812.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2013,78.0,0.0,6468.0,10263.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2014,0.0,0.0,46828.0,35505.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
WI,REVERSE DISTRIBUTOR,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
