state,loss_type,period,count
VI,EMPLOYEE THEFT (OR SUSPECTED),2019,0
VI,OTHER,2019,0
VT,BREAK-IN/BURGLARY,2019,4
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2019,1
VT,"DISASTER (FIRE, WEATHER, ETC.)",2019,0
VT,EMPLOYEE THEFT (OR SUSPECTED),2019,7
VT,LOSS IN TRANSIT,2019,7
VT,OTHER,2019,5
VT,PACKAGING DISCREPANCY,2019,3
VT,ROBBERY,2019,0
WA,BREAK-IN/BURGLARY,2019,37
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2019,23
WA,"DISASTER (FIRE, WEATHER, ETC.)",2019,2
WA,EMPLOYEE THEFT (OR SUSPECTED),2019,88
WA,LOSS IN TRANSIT,2019,39
WA,OTHER,2019,57
WA,PACKAGING DISCREPANCY,2019,190
WA,ROBBERY,2019,9
WI,BREAK-IN/BURGLARY,2019,3
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2019,6
WI,"DISASTER (FIRE, WEATHER, ETC.)",2019,1
WI,EMPLOYEE THEFT (OR SUSPECTED),2019,62
WI,HIJACKING OF TRANSPORT VEHICLE,2019,0
WI,LOSS IN TRANSIT,2019,1064
WI,OTHER,2019,11
WI,PACKAGING DISCREPANCY,2019,42
WI,ROBBERY,2019,0
WV,BREAK-IN/BURGLARY,2019,2
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2019,2
WV,"DISASTER (FIRE, WEATHER, ETC.)",2019,0
WV,EMPLOYEE THEFT (OR SUSPECTED),2019,37
WV,LOSS IN TRANSIT,2019,25
WV,OTHER,2019,8
WV,PACKAGING DISCREPANCY,2019,14
WV,ROBBERY,2019,4
WY,BREAK-IN/BURGLARY,2019,0
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2019,2
WY,"DISASTER (FIRE, WEATHER, ETC.)",2019,1
WY,EMPLOYEE THEFT (OR SUSPECTED),2019,6
WY,LOSS IN TRANSIT,2019,7
WY,OTHER,2019,6
WY,PACKAGING DISCREPANCY,2019,13
WY,ROBBERY,2019,0
AK,BREAK-IN/BURGLARY,2020,0
AK,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0
AK,EMPLOYEE THEFT (OR SUSPECTED),2020,5
AK,LOSS IN TRANSIT,2020,1
AK,OTHER,2020,0
AK,PACKAGING DISCREPANCY,2020,11
AK,ROBBERY,2020,0
AL,BREAK-IN/BURGLARY,2020,62
AL,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
AL,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
AL,EMPLOYEE THEFT (OR SUSPECTED),2020,76
AL,HIJACKING OF TRANSPORT VEHICLE,2020,1
AL,LOSS IN TRANSIT,2020,32
AL,OTHER,2020,0
AL,PACKAGING DISCREPANCY,2020,34
AL,ROBBERY,2020,10
AP,EMPLOYEE THEFT (OR SUSPECTED),2020,0
AP,LOSS IN TRANSIT,2020,0
AR,BREAK-IN/BURGLARY,2020,15
AR,CUSTOMER THEFT (OR NON EMPLOYEE),2020,5
AR,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
AR,EMPLOYEE THEFT (OR SUSPECTED),2020,39
AR,LOSS IN TRANSIT,2020,14
AR,OTHER,2020,0
AR,PACKAGING DISCREPANCY,2020,14
AR,ROBBERY,2020,2
AS,OTHER,2020,0
AZ,BREAK-IN/BURGLARY,2020,7
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),2020,5
AZ,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
AZ,EMPLOYEE THEFT (OR SUSPECTED),2020,126
AZ,HIJACKING OF TRANSPORT VEHICLE,2020,0
AZ,LOSS IN TRANSIT,2020,2824
AZ,OTHER,2020,0
AZ,PACKAGING DISCREPANCY,2020,121
AZ,ROBBERY,2020,8
CA,BREAK-IN/BURGLARY,2020,508
CA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,52
CA,"DISASTER (FIRE, WEATHER, ETC.)",2020,22
CA,EMPLOYEE THEFT (OR SUSPECTED),2020,841
CA,HIJACKING OF TRANSPORT VEHICLE,2020,5
CA,LOSS IN TRANSIT,2020,464
CA,OTHER,2020,0
CA,PACKAGING DISCREPANCY,2020,545
CA,ROBBERY,2020,151
CO,BREAK-IN/BURGLARY,2020,8
CO,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
CO,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
CO,EMPLOYEE THEFT (OR SUSPECTED),2020,122
CO,HIJACKING OF TRANSPORT VEHICLE,2020,0
CO,LOSS IN TRANSIT,2020,84
CO,OTHER,2020,0
CO,PACKAGING DISCREPANCY,2020,65
CO,ROBBERY,2020,9
CT,BREAK-IN/BURGLARY,2020,1
CT,CUSTOMER THEFT (OR NON EMPLOYEE),2020,4
CT,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
CT,EMPLOYEE THEFT (OR SUSPECTED),2020,69
CT,HIJACKING OF TRANSPORT VEHICLE,2020,0
CT,LOSS IN TRANSIT,2020,35
CT,OTHER,2020,0
CT,PACKAGING DISCREPANCY,2020,57
CT,ROBBERY,2020,0
DC,BREAK-IN/BURGLARY,2020,55
DC,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
DC,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
DC,EMPLOYEE THEFT (OR SUSPECTED),2020,5
DC,LOSS IN TRANSIT,2020,60
DC,OTHER,2020,0
DC,PACKAGING DISCREPANCY,2020,10
DC,ROBBERY,2020,2
DE,BREAK-IN/BURGLARY,2020,4
DE,CUSTOMER THEFT (OR NON EMPLOYEE),2020,1
DE,EMPLOYEE THEFT (OR SUSPECTED),2020,24
DE,LOSS IN TRANSIT,2020,5
DE,OTHER,2020,0
DE,PACKAGING DISCREPANCY,2020,14
DE,ROBBERY,2020,3
FL,BREAK-IN/BURGLARY,2020,24
FL,CUSTOMER THEFT (OR NON EMPLOYEE),2020,20
FL,"DISASTER (FIRE, WEATHER, ETC.)",2020,5
FL,EMPLOYEE THEFT (OR SUSPECTED),2020,493
FL,HIJACKING OF TRANSPORT VEHICLE,2020,3
FL,LOSS IN TRANSIT,2020,158
FL,OTHER,2020,0
FL,PACKAGING DISCREPANCY,2020,199
FL,ROBBERY,2020,10
GA,BREAK-IN/BURGLARY,2020,74
GA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,24
GA,"DISASTER (FIRE, WEATHER, ETC.)",2020,3
GA,EMPLOYEE THEFT (OR SUSPECTED),2020,498
GA,LOSS IN TRANSIT,2020,62
GA,OTHER,2020,0
GA,PACKAGING DISCREPANCY,2020,136
GA,ROBBERY,2020,17
GU,BREAK-IN/BURGLARY,2020,1
GU,EMPLOYEE THEFT (OR SUSPECTED),2020,1
GU,OTHER,2020,0
HI,BREAK-IN/BURGLARY,2020,0
HI,CUSTOMER THEFT (OR NON EMPLOYEE),2020,1
HI,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
HI,EMPLOYEE THEFT (OR SUSPECTED),2020,6
HI,LOSS IN TRANSIT,2020,8
HI,OTHER,2020,0
HI,PACKAGING DISCREPANCY,2020,9
HI,ROBBERY,2020,0
IA,BREAK-IN/BURGLARY,2020,10
IA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,16
IA,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
IA,EMPLOYEE THEFT (OR SUSPECTED),2020,49
IA,HIJACKING OF TRANSPORT VEHICLE,2020,0
IA,LOSS IN TRANSIT,2020,20
IA,OTHER,2020,0
IA,PACKAGING DISCREPANCY,2020,11
IA,ROBBERY,2020,5
ID,BREAK-IN/BURGLARY,2020,0
ID,CUSTOMER THEFT (OR NON EMPLOYEE),2020,1
ID,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
ID,EMPLOYEE THEFT (OR SUSPECTED),2020,9
ID,LOSS IN TRANSIT,2020,11
ID,OTHER,2020,0
ID,PACKAGING DISCREPANCY,2020,21
ID,ROBBERY,2020,1
IL,BREAK-IN/BURGLARY,2020,144
IL,CUSTOMER THEFT (OR NON EMPLOYEE),2020,15
IL,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
IL,EMPLOYEE THEFT (OR SUSPECTED),2020,99
IL,LOSS IN TRANSIT,2020,385
IL,OTHER,2020,0
IL,PACKAGING DISCREPANCY,2020,100
IL,ROBBERY,2020,7
IN,BREAK-IN/BURGLARY,2020,4
IN,CUSTOMER THEFT (OR NON EMPLOYEE),2020,57
IN,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
IN,EMPLOYEE THEFT (OR SUSPECTED),2020,106
IN,HIJACKING OF TRANSPORT VEHICLE,2020,1
IN,LOSS IN TRANSIT,2020,145
IN,OTHER,2020,0
IN,PACKAGING DISCREPANCY,2020,131
IN,ROBBERY,2020,15
KS,BREAK-IN/BURGLARY,2020,9
KS,CUSTOMER THEFT (OR NON EMPLOYEE),2020,4
KS,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
KS,EMPLOYEE THEFT (OR SUSPECTED),2020,46
KS,HIJACKING OF TRANSPORT VEHICLE,2020,1
KS,LOSS IN TRANSIT,2020,159
KS,OTHER,2020,0
KS,PACKAGING DISCREPANCY,2020,15
KS,ROBBERY,2020,2
KY,BREAK-IN/BURGLARY,2020,25
KY,CUSTOMER THEFT (OR NON EMPLOYEE),2020,4
KY,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
KY,EMPLOYEE THEFT (OR SUSPECTED),2020,57
KY,HIJACKING OF TRANSPORT VEHICLE,2020,0
KY,LOSS IN TRANSIT,2020,53
KY,OTHER,2020,0
KY,PACKAGING DISCREPANCY,2020,44
KY,ROBBERY,2020,2
LA,BREAK-IN/BURGLARY,2020,16
LA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
LA,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
LA,EMPLOYEE THEFT (OR SUSPECTED),2020,51
LA,HIJACKING OF TRANSPORT VEHICLE,2020,1
LA,LOSS IN TRANSIT,2020,80
LA,OTHER,2020,0
LA,PACKAGING DISCREPANCY,2020,31
LA,ROBBERY,2020,1
MA,BREAK-IN/BURGLARY,2020,8
MA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,6
MA,"DISASTER (FIRE, WEATHER, ETC.)",2020,3
MA,EMPLOYEE THEFT (OR SUSPECTED),2020,111
MA,HIJACKING OF TRANSPORT VEHICLE,2020,0
MA,LOSS IN TRANSIT,2020,48
MA,OTHER,2020,0
MA,PACKAGING DISCREPANCY,2020,62
MA,ROBBERY,2020,5
MD,BREAK-IN/BURGLARY,2020,51
MD,CUSTOMER THEFT (OR NON EMPLOYEE),2020,9
MD,"DISASTER (FIRE, WEATHER, ETC.)",2020,3
MD,EMPLOYEE THEFT (OR SUSPECTED),2020,59
MD,HIJACKING OF TRANSPORT VEHICLE,2020,0
MD,LOSS IN TRANSIT,2020,27
MD,OTHER,2020,0
MD,PACKAGING DISCREPANCY,2020,90
MD,ROBBERY,2020,19
ME,BREAK-IN/BURGLARY,2020,0
ME,CUSTOMER THEFT (OR NON EMPLOYEE),2020,6
ME,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
ME,EMPLOYEE THEFT (OR SUSPECTED),2020,5
ME,LOSS IN TRANSIT,2020,1
ME,OTHER,2020,0
ME,PACKAGING DISCREPANCY,2020,16
ME,ROBBERY,2020,1
MI,BREAK-IN/BURGLARY,2020,35
MI,CUSTOMER THEFT (OR NON EMPLOYEE),2020,8
MI,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
MI,EMPLOYEE THEFT (OR SUSPECTED),2020,125
MI,HIJACKING OF TRANSPORT VEHICLE,2020,1
MI,LOSS IN TRANSIT,2020,66
MI,OTHER,2020,0
MI,PACKAGING DISCREPANCY,2020,342
MI,ROBBERY,2020,1
MN,BREAK-IN/BURGLARY,2020,45
MN,CUSTOMER THEFT (OR NON EMPLOYEE),2020,11
MN,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
MN,EMPLOYEE THEFT (OR SUSPECTED),2020,101
MN,LOSS IN TRANSIT,2020,20
MN,OTHER,2020,0
MN,PACKAGING DISCREPANCY,2020,32
MN,ROBBERY,2020,15
MO,BREAK-IN/BURGLARY,2020,15
MO,CUSTOMER THEFT (OR NON EMPLOYEE),2020,7
MO,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
MO,EMPLOYEE THEFT (OR SUSPECTED),2020,132
MO,HIJACKING OF TRANSPORT VEHICLE,2020,2
MO,LOSS IN TRANSIT,2020,3064
MO,OTHER,2020,0
MO,PACKAGING DISCREPANCY,2020,71
MO,ROBBERY,2020,4
MP,EMPLOYEE THEFT (OR SUSPECTED),2020,0
MP,LOSS IN TRANSIT,2020,0
MS,BREAK-IN/BURGLARY,2020,16
MS,CUSTOMER THEFT (OR NON EMPLOYEE),2020,4
MS,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
MS,EMPLOYEE THEFT (OR SUSPECTED),2020,27
MS,LOSS IN TRANSIT,2020,62
MS,OTHER,2020,0
MS,PACKAGING DISCREPANCY,2020,15
MS,ROBBERY,2020,1
MT,BREAK-IN/BURGLARY,2020,0
MT,CUSTOMER THEFT (OR NON EMPLOYEE),2020,1
MT,EMPLOYEE THEFT (OR SUSPECTED),2020,11
MT,LOSS IN TRANSIT,2020,27
MT,OTHER,2020,0
MT,PACKAGING DISCREPANCY,2020,23
MT,ROBBERY,2020,0
NC,BREAK-IN/BURGLARY,2020,30
NC,CUSTOMER THEFT (OR NON EMPLOYEE),2020,5
NC,"DISASTER (FIRE, WEATHER, ETC.)",2020,5
NC,EMPLOYEE THEFT (OR SUSPECTED),2020,162
NC,HIJACKING OF TRANSPORT VEHICLE,2020,0
NC,LOSS IN TRANSIT,2020,90
NC,OTHER,2020,0
NC,PACKAGING DISCREPANCY,2020,160
NC,ROBBERY,2020,10
ND,BREAK-IN/BURGLARY,2020,1
ND,CUSTOMER THEFT (OR NON EMPLOYEE),2020,1
ND,EMPLOYEE THEFT (OR SUSPECTED),2020,6
ND,LOSS IN TRANSIT,2020,0
ND,OTHER,2020,0
ND,PACKAGING DISCREPANCY,2020,20
ND,ROBBERY,2020,0
NE,BREAK-IN/BURGLARY,2020,5
NE,CUSTOMER THEFT (OR NON EMPLOYEE),2020,10
NE,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
NE,EMPLOYEE THEFT (OR SUSPECTED),2020,13
NE,HIJACKING OF TRANSPORT VEHICLE,2020,0
NE,LOSS IN TRANSIT,2020,15
NE,OTHER,2020,0
NE,PACKAGING DISCREPANCY,2020,10
NE,ROBBERY,2020,2
NH,BREAK-IN/BURGLARY,2020,0
NH,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0
NH,"DISASTER (FIRE, WEATHER, ETC.)",2020,3
NH,EMPLOYEE THEFT (OR SUSPECTED),2020,13
NH,LOSS IN TRANSIT,2020,9
NH,OTHER,2020,0
NH,PACKAGING DISCREPANCY,2020,39
NH,ROBBERY,2020,0
NJ,BREAK-IN/BURGLARY,2020,28
NJ,CUSTOMER THEFT (OR NON EMPLOYEE),2020,11
NJ,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
NJ,EMPLOYEE THEFT (OR SUSPECTED),2020,42
NJ,LOSS IN TRANSIT,2020,54
NJ,OTHER,2020,0
NJ,PACKAGING DISCREPANCY,2020,135
NJ,ROBBERY,2020,7
NM,BREAK-IN/BURGLARY,2020,0
NM,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
NM,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
NM,EMPLOYEE THEFT (OR SUSPECTED),2020,38
NM,LOSS IN TRANSIT,2020,5
NM,OTHER,2020,0
NM,PACKAGING DISCREPANCY,2020,22
NM,ROBBERY,2020,2
NV,BREAK-IN/BURGLARY,2020,4
NV,CUSTOMER THEFT (OR NON EMPLOYEE),2020,6
NV,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
NV,EMPLOYEE THEFT (OR SUSPECTED),2020,44
NV,LOSS IN TRANSIT,2020,12
NV,OTHER,2020,0
NV,PACKAGING DISCREPANCY,2020,51
NV,ROBBERY,2020,6
NY,BREAK-IN/BURGLARY,2020,80
NY,CUSTOMER THEFT (OR NON EMPLOYEE),2020,33
NY,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
NY,EMPLOYEE THEFT (OR SUSPECTED),2020,157
NY,HIJACKING OF TRANSPORT VEHICLE,2020,1
NY,LOSS IN TRANSIT,2020,88
NY,OTHER,2020,0
NY,PACKAGING DISCREPANCY,2020,241
NY,ROBBERY,2020,5
OH,BREAK-IN/BURGLARY,2020,9
OH,CUSTOMER THEFT (OR NON EMPLOYEE),2020,25
OH,"DISASTER (FIRE, WEATHER, ETC.)",2020,5
OH,EMPLOYEE THEFT (OR SUSPECTED),2020,210
OH,HIJACKING OF TRANSPORT VEHICLE,2020,0
OH,LOSS IN TRANSIT,2020,365
OH,OTHER,2020,0
OH,PACKAGING DISCREPANCY,2020,570
OH,ROBBERY,2020,29
OK,BREAK-IN/BURGLARY,2020,16
OK,CUSTOMER THEFT (OR NON EMPLOYEE),2020,2
OK,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
OK,EMPLOYEE THEFT (OR SUSPECTED),2020,30
OK,HIJACKING OF TRANSPORT VEHICLE,2020,0
OK,LOSS IN TRANSIT,2020,22
OK,OTHER,2020,0
OK,PACKAGING DISCREPANCY,2020,30
OK,ROBBERY,2020,8
OR,BREAK-IN/BURGLARY,2020,6
OR,CUSTOMER THEFT (OR NON EMPLOYEE),2020,6
OR,"DISASTER (FIRE, WEATHER, ETC.)",2020,3
OR,EMPLOYEE THEFT (OR SUSPECTED),2020,40
OR,LOSS IN TRANSIT,2020,31
OR,OTHER,2020,0
OR,PACKAGING DISCREPANCY,2020,122
OR,ROBBERY,2020,3
PA,BREAK-IN/BURGLARY,2020,174
PA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,19
PA,"DISASTER (FIRE, WEATHER, ETC.)",2020,4
PA,EMPLOYEE THEFT (OR SUSPECTED),2020,110
PA,HIJACKING OF TRANSPORT VEHICLE,2020,2
PA,LOSS IN TRANSIT,2020,725
PA,OTHER,2020,0
PA,PACKAGING DISCREPANCY,2020,337
PA,ROBBERY,2020,23
PR,BREAK-IN/BURGLARY,2020,1
PR,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0
PR,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
PR,EMPLOYEE THEFT (OR SUSPECTED),2020,7
PR,HIJACKING OF TRANSPORT VEHICLE,2020,0
PR,LOSS IN TRANSIT,2020,2
PR,OTHER,2020,0
PR,PACKAGING DISCREPANCY,2020,5
PR,ROBBERY,2020,0
RI,BREAK-IN/BURGLARY,2020,0
RI,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0
RI,EMPLOYEE THEFT (OR SUSPECTED),2020,8
RI,LOSS IN TRANSIT,2020,10
RI,OTHER,2020,0
RI,PACKAGING DISCREPANCY,2020,12
RI,ROBBERY,2020,0
SC,BREAK-IN/BURGLARY,2020,8
SC,CUSTOMER THEFT (OR NON EMPLOYEE),2020,29
SC,"DISASTER (FIRE, WEATHER, ETC.)",2020,6
SC,EMPLOYEE THEFT (OR SUSPECTED),2020,146
SC,LOSS IN TRANSIT,2020,282
SC,OTHER,2020,0
SC,PACKAGING DISCREPANCY,2020,116
SC,ROBBERY,2020,5
SD,BREAK-IN/BURGLARY,2020,1
SD,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0
SD,EMPLOYEE THEFT (OR SUSPECTED),2020,15
SD,LOSS IN TRANSIT,2020,4
SD,OTHER,2020,0
SD,PACKAGING DISCREPANCY,2020,51
SD,ROBBERY,2020,3
TN,BREAK-IN/BURGLARY,2020,8
TN,CUSTOMER THEFT (OR NON EMPLOYEE),2020,6
TN,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
TN,EMPLOYEE THEFT (OR SUSPECTED),2020,160
TN,HIJACKING OF TRANSPORT VEHICLE,2020,0
TN,LOSS IN TRANSIT,2020,376
TN,OTHER,2020,0
TN,PACKAGING DISCREPANCY,2020,115
TN,ROBBERY,2020,13
TX,BREAK-IN/BURGLARY,2020,127
TX,CUSTOMER THEFT (OR NON EMPLOYEE),2020,22
TX,"DISASTER (FIRE, WEATHER, ETC.)",2020,2
TX,EMPLOYEE THEFT (OR SUSPECTED),2020,263
TX,HIJACKING OF TRANSPORT VEHICLE,2020,0
TX,LOSS IN TRANSIT,2020,1960
TX,OTHER,2020,0
TX,PACKAGING DISCREPANCY,2020,1487
TX,ROBBERY,2020,42
UT,BREAK-IN/BURGLARY,2020,10
UT,CUSTOMER THEFT (OR NON EMPLOYEE),2020,5
UT,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
UT,EMPLOYEE THEFT (OR SUSPECTED),2020,48
UT,LOSS IN TRANSIT,2020,22
UT,OTHER,2020,0
UT,PACKAGING DISCREPANCY,2020,31
UT,ROBBERY,2020,17
VA,BREAK-IN/BURGLARY,2020,23
VA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,17
VA,"DISASTER (FIRE, WEATHER, ETC.)",2020,6
VA,EMPLOYEE THEFT (OR SUSPECTED),2020,192
VA,HIJACKING OF TRANSPORT VEHICLE,2020,0
VA,LOSS IN TRANSIT,2020,104
VA,OTHER,2020,0
VA,PACKAGING DISCREPANCY,2020,163
VA,ROBBERY,2020,5
VI,BREAK-IN/BURGLARY,2020,0
VI,EMPLOYEE THEFT (OR SUSPECTED),2020,0
VI,OTHER,2020,0
VT,BREAK-IN/BURGLARY,2020,0
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
VT,"DISASTER (FIRE, WEATHER, ETC.)",2020,0
VT,EMPLOYEE THEFT (OR SUSPECTED),2020,6
VT,LOSS IN TRANSIT,2020,0
VT,OTHER,2020,0
VT,PACKAGING DISCREPANCY,2020,5
VT,ROBBERY,2020,1
WA,BREAK-IN/BURGLARY,2020,36
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2020,15
WA,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
WA,EMPLOYEE THEFT (OR SUSPECTED),2020,101
WA,LOSS IN TRANSIT,2020,37
WA,OTHER,2020,0
WA,PACKAGING DISCREPANCY,2020,161
WA,ROBBERY,2020,29
WI,BREAK-IN/BURGLARY,2020,15
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2020,6
WI,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
WI,EMPLOYEE THEFT (OR SUSPECTED),2020,73
WI,HIJACKING OF TRANSPORT VEHICLE,2020,0
WI,LOSS IN TRANSIT,2020,20
WI,OTHER,2020,0
WI,PACKAGING DISCREPANCY,2020,19
WI,ROBBERY,2020,6
WV,BREAK-IN/BURGLARY,2020,0
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2020,3
WV,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
WV,EMPLOYEE THEFT (OR SUSPECTED),2020,18
WV,LOSS IN TRANSIT,2020,16
WV,OTHER,2020,0
WV,PACKAGING DISCREPANCY,2020,14
WV,ROBBERY,2020,1
WY,BREAK-IN/BURGLARY,2020,0
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2020,1
WY,"DISASTER (FIRE, WEATHER, ETC.)",2020,1
WY,EMPLOYEE THEFT (OR SUSPECTED),2020,9
WY,LOSS IN TRANSIT,2020,1
WY,OTHER,2020,0
WY,PACKAGING DISCREPANCY,2020,12
WY,ROBBERY,2020,0
AK,BREAK-IN/BURGLARY,2021,1
AK,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
AK,EMPLOYEE THEFT (OR SUSPECTED),2021,3
AK,LOSS IN TRANSIT,2021,6
AK,OTHER,2021,0
AK,PACKAGING DISCREPANCY,2021,9
AK,ROBBERY,2021,0
AL,BREAK-IN/BURGLARY,2021,49
AL,CUSTOMER THEFT (OR NON EMPLOYEE),2021,3
AL,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
AL,EMPLOYEE THEFT (OR SUSPECTED),2021,93
AL,HIJACKING OF TRANSPORT VEHICLE,2021,2
AL,LOSS IN TRANSIT,2021,44
AL,OTHER,2021,0
AL,PACKAGING DISCREPANCY,2021,50
AL,ROBBERY,2021,10
AP,EMPLOYEE THEFT (OR SUSPECTED),2021,0
AP,LOSS IN TRANSIT,2021,1
AR,BREAK-IN/BURGLARY,2021,11
AR,CUSTOMER THEFT (OR NON EMPLOYEE),2021,11
AR,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
AR,EMPLOYEE THEFT (OR SUSPECTED),2021,36
AR,LOSS IN TRANSIT,2021,11
AR,OTHER,2021,0
AR,PACKAGING DISCREPANCY,2021,16
AR,ROBBERY,2021,7
AS,OTHER,2021,0
AZ,BREAK-IN/BURGLARY,2021,5
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),2021,10
AZ,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
AZ,EMPLOYEE THEFT (OR SUSPECTED),2021,132
AZ,HIJACKING OF TRANSPORT VEHICLE,2021,2
AZ,LOSS IN TRANSIT,2021,2917
AZ,OTHER,2021,0
AZ,PACKAGING DISCREPANCY,2021,133
AZ,ROBBERY,2021,11
CA,BREAK-IN/BURGLARY,2021,154
CA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,48
CA,"DISASTER (FIRE, WEATHER, ETC.)",2021,5
CA,EMPLOYEE THEFT (OR SUSPECTED),2021,725
CA,HIJACKING OF TRANSPORT VEHICLE,2021,4
CA,LOSS IN TRANSIT,2021,430
CA,OTHER,2021,0
CA,PACKAGING DISCREPANCY,2021,596
CA,ROBBERY,2021,107
CO,BREAK-IN/BURGLARY,2021,4
CO,CUSTOMER THEFT (OR NON EMPLOYEE),2021,7
CO,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
CO,EMPLOYEE THEFT (OR SUSPECTED),2021,74
CO,HIJACKING OF TRANSPORT VEHICLE,2021,2
CO,LOSS IN TRANSIT,2021,61
CO,OTHER,2021,0
CO,PACKAGING DISCREPANCY,2021,79
CO,ROBBERY,2021,18
CT,BREAK-IN/BURGLARY,2021,3
CT,CUSTOMER THEFT (OR NON EMPLOYEE),2021,8
CT,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
CT,EMPLOYEE THEFT (OR SUSPECTED),2021,47
CT,HIJACKING OF TRANSPORT VEHICLE,2021,1
CT,LOSS IN TRANSIT,2021,18
CT,OTHER,2021,0
CT,PACKAGING DISCREPANCY,2021,92
CT,ROBBERY,2021,3
DC,BREAK-IN/BURGLARY,2021,4
DC,CUSTOMER THEFT (OR NON EMPLOYEE),2021,1
DC,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
DC,EMPLOYEE THEFT (OR SUSPECTED),2021,13
DC,LOSS IN TRANSIT,2021,11
DC,OTHER,2021,0
DC,PACKAGING DISCREPANCY,2021,8
DC,ROBBERY,2021,6
DE,BREAK-IN/BURGLARY,2021,1
DE,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
DE,EMPLOYEE THEFT (OR SUSPECTED),2021,27
DE,LOSS IN TRANSIT,2021,6
DE,OTHER,2021,0
DE,PACKAGING DISCREPANCY,2021,17
DE,ROBBERY,2021,1
FL,BREAK-IN/BURGLARY,2021,13
FL,CUSTOMER THEFT (OR NON EMPLOYEE),2021,19
FL,"DISASTER (FIRE, WEATHER, ETC.)",2021,4
FL,EMPLOYEE THEFT (OR SUSPECTED),2021,665
FL,HIJACKING OF TRANSPORT VEHICLE,2021,0
FL,LOSS IN TRANSIT,2021,221
FL,OTHER,2021,0
FL,PACKAGING DISCREPANCY,2021,326
FL,ROBBERY,2021,10
GA,BREAK-IN/BURGLARY,2021,37
GA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,15
