state,business_activity,period,count
VA,TEACHING INSTITUTION,2014,0
VI,HOSPITAL,2014,1
VI,PHARMACY,2014,1
VT,CANINE HANDLER,2014,1
VT,DISTRIBUTOR,2014,2
VT,HOSPITAL,2014,7
VT,MANUFACTURER,2014,0
VT,MID LEVEL PRACTITIONER,2014,0
VT,NTP,2014,1
VT,PHARMACY,2014,31
VT,PRACTITIONER,2014,1
VT,TEACHING INSTITUTION,2014,1
WA,DISTRIBUTOR,2014,17
WA,HOSPITAL,2014,64
WA,MANUFACTURER,2014,0
WA,MID LEVEL PRACTITIONER,2014,1
WA,NTP,2014,1
WA,PHARMACY,2014,193
WA,PRACTITIONER,2014,33
WA,RESEARCHER,2014,3
WI,DISTRIBUTOR,2014,17
WI,HOSPITAL,2014,26
WI,IMPORTER,2014,0
WI,MID LEVEL PRACTITIONER,2014,0
WI,NTP,2014,0
WI,PHARMACY,2014,105
WI,PRACTITIONER,2014,19
WI,RESEARCHER,2014,0
WI,REVERSE DISTRIBUTOR,2014,60
WV,CANINE HANDLER,2014,0
WV,DISTRIBUTOR,2014,7
WV,HOSPITAL,2014,34
WV,IMPORTER,2014,0
WV,MANUFACTURER,2014,0
WV,MID LEVEL PRACTITIONER,2014,2
WV,NTP,2014,0
WV,PHARMACY,2014,71
WV,PRACTITIONER,2014,2
WY,CANINE HANDLER,2014,0
WY,HOSPITAL,2014,16
WY,IMPORTER,2014,0
WY,MID LEVEL PRACTITIONER,2014,0
WY,PHARMACY,2014,20
WY,PRACTITIONER,2014,2
AK,DISTRIBUTOR,2015,0
AK,HOSPITAL,2015,16
AK,MID LEVEL PRACTITIONER,2015,1
AK,PHARMACY,2015,11
AK,PRACTITIONER,2015,7
AL,ANALYTICAL LAB,2015,0
AL,DISTRIBUTOR,2015,41
AL,EXPORTER,2015,0
AL,HOSPITAL,2015,73
AL,MANUFACTURER,2015,5
AL,MID LEVEL PRACTITIONER,2015,0
AL,NTP,2015,0
AL,PHARMACY,2015,206
AL,PRACTITIONER,2015,18
AL,RESEARCHER,2015,0
AP,HOSPITAL,2015,0
AR,CANINE HANDLER,2015,0
AR,DISTRIBUTOR,2015,94
AR,HOSPITAL,2015,126
AR,MANUFACTURER,2015,3
AR,MID LEVEL PRACTITIONER,2015,0
AR,NTP,2015,0
AR,PHARMACY,2015,109
AR,PRACTITIONER,2015,12
AR,RESEARCHER,2015,0
AS,HOSPITAL,2015,0
AZ,ANALYTICAL LAB,2015,0
AZ,CANINE HANDLER,2015,0
AZ,DISTRIBUTOR,2015,13
AZ,HOSPITAL,2015,172
AZ,MANUFACTURER,2015,0
AZ,MID LEVEL PRACTITIONER,2015,0
AZ,NTP,2015,1
AZ,PHARMACY,2015,3101
AZ,PRACTITIONER,2015,29
AZ,RESEARCHER,2015,0
CA,CANINE HANDLER,2015,0
CA,DISTRIBUTOR,2015,62
CA,EXPORTER,2015,1
CA,HOSPITAL,2015,365
CA,MANUFACTURER,2015,4
CA,MID LEVEL PRACTITIONER,2015,1
CA,NTP,2015,0
CA,PHARMACY,2015,1322
CA,PRACTITIONER,2015,112
CA,RESEARCHER,2015,1
CA,REVERSE DISTRIBUTOR,2015,1
CA,TEACHING INSTITUTION,2015,0
CO,ANALYTICAL LAB,2015,0
CO,CANINE HANDLER,2015,0
CO,DISTRIBUTOR,2015,12
CO,HOSPITAL,2015,237
CO,IMPORTER,2015,1
CO,MANUFACTURER,2015,0
CO,MID LEVEL PRACTITIONER,2015,4
CO,NTP,2015,0
CO,PHARMACY,2015,124
CO,PRACTITIONER,2015,46
CO,RESEARCHER,2015,0
CO,TEACHING INSTITUTION,2015,0
CT,ANALYTICAL LAB,2015,0
CT,CANINE HANDLER,2015,0
CT,DISTRIBUTOR,2015,7
CT,EXPORTER,2015,0
CT,HOSPITAL,2015,20
CT,MANUFACTURER,2015,0
CT,MID LEVEL PRACTITIONER,2015,1
CT,NTP,2015,0
CT,PHARMACY,2015,133
CT,PRACTITIONER,2015,18
CT,RESEARCHER,2015,0
DC,DISTRIBUTOR,2015,0
DC,HOSPITAL,2015,12
DC,MID LEVEL PRACTITIONER,2015,4
DC,PHARMACY,2015,44
DC,PRACTITIONER,2015,1
DC,RESEARCHER,2015,0
DC,TEACHING INSTITUTION,2015,0
DE,ANALYTICAL LAB,2015,1
DE,DISTRIBUTOR,2015,0
DE,HOSPITAL,2015,8
DE,MANUFACTURER,2015,0
DE,NTP,2015,1
DE,PHARMACY,2015,16
DE,PRACTITIONER,2015,1
DE,RESEARCHER,2015,0
FL,ANALYTICAL LAB,2015,1
FL,CANINE HANDLER,2015,0
FL,DISTRIBUTOR,2015,59
FL,EXPORTER,2015,0
FL,HOSPITAL,2015,359
FL,IMPORTER,2015,0
FL,MANUFACTURER,2015,5
FL,MID LEVEL PRACTITIONER,2015,4
FL,NTP,2015,0
FL,PHARMACY,2015,547
FL,PRACTITIONER,2015,72
FL,RESEARCHER,2015,1
FL,REVERSE DISTRIBUTOR,2015,2
GA,ANALYTICAL LAB,2015,0
GA,CANINE HANDLER,2015,0
GA,DISTRIBUTOR,2015,40
GA,EXPORTER,2015,0
GA,HOSPITAL,2015,186
GA,MANUFACTURER,2015,2
GA,MID LEVEL PRACTITIONER,2015,0
GA,NTP,2015,1
GA,PHARMACY,2015,442
GA,PRACTITIONER,2015,38
GA,RESEARCHER,2015,1
GA,REVERSE DISTRIBUTOR,2015,0
GU,HOSPITAL,2015,0
GU,PHARMACY,2015,0
HI,DISTRIBUTOR,2015,4
HI,HOSPITAL,2015,10
HI,NTP,2015,0
HI,PHARMACY,2015,43
HI,PRACTITIONER,2015,3
IA,ANALYTICAL LAB,2015,0
IA,CANINE HANDLER,2015,0
IA,DISTRIBUTOR,2015,3
IA,HOSPITAL,2015,36
IA,MID LEVEL PRACTITIONER,2015,1
IA,NTP,2015,0
IA,PHARMACY,2015,101
IA,PRACTITIONER,2015,7
IA,RESEARCHER,2015,0
ID,CANINE HANDLER,2015,0
ID,DISTRIBUTOR,2015,0
ID,HOSPITAL,2015,20
ID,MID LEVEL PRACTITIONER,2015,0
ID,PHARMACY,2015,54
ID,PRACTITIONER,2015,14
IL,ANALYTICAL LAB,2015,0
IL,CANINE HANDLER,2015,0
IL,DISTRIBUTOR,2015,29
IL,EXPORTER,2015,0
IL,HOSPITAL,2015,82
IL,MANUFACTURER,2015,5
IL,MID LEVEL PRACTITIONER,2015,0
IL,NTP,2015,3
IL,PHARMACY,2015,453
IL,PRACTITIONER,2015,29
IL,RESEARCHER,2015,1
IL,REVERSE DISTRIBUTOR,2015,19
IL,TEACHING INSTITUTION,2015,2
IN,ANALYTICAL LAB,2015,0
IN,CANINE HANDLER,2015,0
IN,DISTRIBUTOR,2015,29
IN,HOSPITAL,2015,217
IN,IMPORTER,2015,0
IN,MANUFACTURER,2015,5
IN,MID LEVEL PRACTITIONER,2015,0
IN,NTP,2015,0
IN,PHARMACY,2015,470
IN,PRACTITIONER,2015,18
IN,RESEARCHER,2015,0
IN,REVERSE DISTRIBUTOR,2015,5
KS,CANINE HANDLER,2015,0
KS,DISTRIBUTOR,2015,3
KS,HOSPITAL,2015,29
KS,MANUFACTURER,2015,0
KS,MID LEVEL PRACTITIONER,2015,3
KS,NTP,2015,0
KS,PHARMACY,2015,70
KS,PRACTITIONER,2015,9
KS,RESEARCHER,2015,0
KY,CANINE HANDLER,2015,0
KY,DISTRIBUTOR,2015,27
KY,EXPORTER,2015,0
KY,HOSPITAL,2015,269
KY,IMPORTER,2015,1
KY,MANUFACTURER,2015,0
KY,MID LEVEL PRACTITIONER,2015,0
KY,NTP,2015,0
KY,PHARMACY,2015,165
KY,PRACTITIONER,2015,8
KY,RESEARCHER,2015,0
LA,DISTRIBUTOR,2015,0
LA,HOSPITAL,2015,117
LA,MID LEVEL PRACTITIONER,2015,0
LA,NTP,2015,0
LA,PHARMACY,2015,125
LA,PRACTITIONER,2015,14
MA,CANINE HANDLER,2015,0
MA,DISTRIBUTOR,2015,18
MA,HOSPITAL,2015,105
MA,MANUFACTURER,2015,0
MA,MID LEVEL PRACTITIONER,2015,0
MA,NTP,2015,2
MA,PHARMACY,2015,214
MA,PRACTITIONER,2015,21
MA,RESEARCHER,2015,0
MD,ANALYTICAL LAB,2015,0
MD,DISTRIBUTOR,2015,2
MD,EXPORTER,2015,0
MD,HOSPITAL,2015,32
MD,MANUFACTURER,2015,1
MD,MID LEVEL PRACTITIONER,2015,0
MD,NTP,2015,2
MD,PHARMACY,2015,259
MD,PRACTITIONER,2015,28
MD,RESEARCHER,2015,2
ME,DISTRIBUTOR,2015,0
ME,HOSPITAL,2015,13
ME,MID LEVEL PRACTITIONER,2015,0
ME,NTP,2015,1
ME,PHARMACY,2015,65
ME,PRACTITIONER,2015,3
ME,RESEARCHER,2015,0
MI,CANINE HANDLER,2015,0
MI,DISTRIBUTOR,2015,25
MI,EXPORTER,2015,0
MI,HOSPITAL,2015,190
MI,IMPORTER,2015,0
MI,MANUFACTURER,2015,0
MI,MID LEVEL PRACTITIONER,2015,1
MI,NTP,2015,0
MI,PHARMACY,2015,991
MI,PRACTITIONER,2015,26
MI,RESEARCHER,2015,2
MI,REVERSE DISTRIBUTOR,2015,0
MI,TEACHING INSTITUTION,2015,0
MN,ANALYTICAL LAB,2015,0
MN,CANINE HANDLER,2015,0
MN,DISTRIBUTOR,2015,13
MN,HOSPITAL,2015,80
MN,IMPORTER,2015,0
MN,MANUFACTURER,2015,4
MN,MID LEVEL PRACTITIONER,2015,0
MN,NTP,2015,0
MN,PHARMACY,2015,164
MN,PRACTITIONER,2015,8
MN,RESEARCHER,2015,1
MN,REVERSE DISTRIBUTOR,2015,0
MO,ANALYTICAL LAB,2015,0
MO,CANINE HANDLER,2015,0
MO,DISTRIBUTOR,2015,50
MO,HOSPITAL,2015,161
MO,MANUFACTURER,2015,0
MO,MID LEVEL PRACTITIONER,2015,7
MO,NTP,2015,0
MO,PHARMACY,2015,1207
MO,PRACTITIONER,2015,16
MO,RESEARCHER,2015,0
MO,TEACHING INSTITUTION,2015,0
MP,PHARMACY,2015,0
MS,DISTRIBUTOR,2015,5
MS,EXPORTER,2015,0
MS,HOSPITAL,2015,40
MS,MANUFACTURER,2015,0
MS,MID LEVEL PRACTITIONER,2015,0
MS,PHARMACY,2015,86
MS,PRACTITIONER,2015,4
MS,RESEARCHER,2015,0
MT,HOSPITAL,2015,41
MT,MID LEVEL PRACTITIONER,2015,1
MT,NTP,2015,1
MT,PHARMACY,2015,103
MT,PRACTITIONER,2015,2
NC,ANALYTICAL LAB,2015,1
NC,CANINE HANDLER,2015,0
NC,DISTRIBUTOR,2015,27
NC,EXPORTER,2015,0
NC,HOSPITAL,2015,245
NC,IMPORTER,2015,0
NC,MANUFACTURER,2015,0
NC,MID LEVEL PRACTITIONER,2015,44
NC,NTP,2015,1
NC,PHARMACY,2015,346
NC,PRACTITIONER,2015,31
NC,RESEARCHER,2015,1
NC,REVERSE DISTRIBUTOR,2015,1
NC,TEACHING INSTITUTION,2015,0
ND,DISTRIBUTOR,2015,0
ND,HOSPITAL,2015,23
ND,IMPORTER,2015,0
ND,MANUFACTURER,2015,0
ND,NTP,2015,0
ND,PHARMACY,2015,14
ND,PRACTITIONER,2015,0
NE,DISTRIBUTOR,2015,4
NE,HOSPITAL,2015,20
NE,MANUFACTURER,2015,0
NE,MID LEVEL PRACTITIONER,2015,0
NE,PHARMACY,2015,54
NE,PRACTITIONER,2015,1
NE,RESEARCHER,2015,0
NH,DISTRIBUTOR,2015,0
NH,HOSPITAL,2015,33
NH,IMPORTER,2015,0
NH,MID LEVEL PRACTITIONER,2015,1
NH,NTP,2015,0
NH,PHARMACY,2015,212
NH,PRACTITIONER,2015,10
NJ,ANALYTICAL LAB,2015,0
NJ,CANINE HANDLER,2015,1
NJ,DISTRIBUTOR,2015,20
NJ,EXPORTER,2015,0
NJ,HOSPITAL,2015,27
NJ,IMPORTER,2015,0
NJ,MANUFACTURER,2015,3
NJ,MID LEVEL PRACTITIONER,2015,2
NJ,NTP,2015,2
NJ,PHARMACY,2015,225
NJ,PRACTITIONER,2015,34
NJ,RESEARCHER,2015,0
NM,HOSPITAL,2015,102
NM,MANUFACTURER,2015,0
NM,MID LEVEL PRACTITIONER,2015,3
NM,NTP,2015,0
NM,PHARMACY,2015,83
NM,PRACTITIONER,2015,6
NM,TEACHING INSTITUTION,2015,0
NV,DISTRIBUTOR,2015,2
NV,HOSPITAL,2015,48
NV,MANUFACTURER,2015,1
NV,MID LEVEL PRACTITIONER,2015,0
NV,NTP,2015,0
NV,PHARMACY,2015,106
NV,PRACTITIONER,2015,12
NV,RESEARCHER,2015,0
NY,ANALYTICAL LAB,2015,0
NY,DISTRIBUTOR,2015,60
NY,HOSPITAL,2015,150
NY,IMPORTER,2015,1
NY,MANUFACTURER,2015,6
NY,MID LEVEL PRACTITIONER,2015,1
NY,NTP,2015,12
NY,PHARMACY,2015,394
NY,PRACTITIONER,2015,42
NY,RESEARCHER,2015,1
NY,TEACHING INSTITUTION,2015,0
OH,ANALYTICAL LAB,2015,0
OH,DISTRIBUTOR,2015,83
OH,HOSPITAL,2015,322
OH,IMPORTER,2015,0
OH,MANUFACTURER,2015,5
OH,MID LEVEL PRACTITIONER,2015,7
OH,NTP,2015,4
OH,PHARMACY,2015,2446
OH,PRACTITIONER,2015,22
OH,RESEARCHER,2015,0
OH,REVERSE DISTRIBUTOR,2015,0
OH,TEACHING INSTITUTION,2015,0
OK,ANALYTICAL LAB,2015,0
OK,CANINE HANDLER,2015,0
OK,DISTRIBUTOR,2015,20
OK,HOSPITAL,2015,125
OK,MANUFACTURER,2015,1
OK,MID LEVEL PRACTITIONER,2015,4
OK,NTP,2015,0
OK,PHARMACY,2015,121
OK,PRACTITIONER,2015,12
OK,REVERSE DISTRIBUTOR,2015,0
OR,DISTRIBUTOR,2015,0
OR,HOSPITAL,2015,126
OR,MANUFACTURER,2015,0
OR,MID LEVEL PRACTITIONER,2015,0
OR,NTP,2015,0
OR,PHARMACY,2015,106
OR,PRACTITIONER,2015,18
PA,ANALYTICAL LAB,2015,0
PA,DISTRIBUTOR,2015,49
PA,HOSPITAL,2015,259
PA,MANUFACTURER,2015,3
PA,MID LEVEL PRACTITIONER,2015,0
PA,NTP,2015,16
PA,PHARMACY,2015,659
PA,PRACTITIONER,2015,46
PA,RESEARCHER,2015,1
PA,REVERSE DISTRIBUTOR,2015,0
PR,ANALYTICAL LAB,2015,0
PR,CANINE HANDLER,2015,0
PR,DISTRIBUTOR,2015,10
PR,EXPORTER,2015,0
PR,HOSPITAL,2015,3
PR,MANUFACTURER,2015,1
PR,NTP,2015,0
PR,PHARMACY,2015,5
RI,DISTRIBUTOR,2015,1
RI,EXPORTER,2015,1
RI,HOSPITAL,2015,1
RI,MANUFACTURER,2015,0
RI,NTP,2015,0
RI,PHARMACY,2015,40
RI,PRACTITIONER,2015,1
SC,ANALYTICAL LAB,2015,0
SC,CANINE HANDLER,2015,1
SC,DISTRIBUTOR,2015,10
SC,HOSPITAL,2015,69
SC,IMPORTER,2015,1
SC,MANUFACTURER,2015,1
SC,MID LEVEL PRACTITIONER,2015,3
SC,NTP,2015,0
SC,PHARMACY,2015,519
SC,PRACTITIONER,2015,27
SC,RESEARCHER,2015,1
SD,HOSPITAL,2015,47
SD,MID LEVEL PRACTITIONER,2015,0
SD,PHARMACY,2015,31
SD,PRACTITIONER,2015,1
TN,ANALYTICAL LAB,2015,0
TN,DISTRIBUTOR,2015,196
TN,EXPORTER,2015,0
TN,HOSPITAL,2015,484
TN,IMPORTER,2015,0
TN,MANUFACTURER,2015,0
TN,MID LEVEL PRACTITIONER,2015,2
TN,NTP,2015,0
TN,PHARMACY,2015,364
TN,PRACTITIONER,2015,26
TN,RESEARCHER,2015,1
TN,REVERSE DISTRIBUTOR,2015,6
TX,ANALYTICAL LAB,2015,0
TX,CANINE HANDLER,2015,0
TX,DISTRIBUTOR,2015,55
TX,HOSPITAL,2015,517
TX,MANUFACTURER,2015,1
TX,MID LEVEL PRACTITIONER,2015,17
TX,NTP,2015,1
TX,PHARMACY,2015,696
TX,PRACTITIONER,2015,97
TX,RESEARCHER,2015,0
TX,REVERSE DISTRIBUTOR,2015,56
TX,TEACHING INSTITUTION,2015,0
UT,ANALYTICAL LAB,2015,0
UT,DISTRIBUTOR,2015,3
UT,HOSPITAL,2015,66
UT,MANUFACTURER,2015,0
UT,MID LEVEL PRACTITIONER,2015,0
UT,NTP,2015,0
UT,PHARMACY,2015,101
UT,PRACTITIONER,2015,6
UT,RESEARCHER,2015,0
VA,ANALYTICAL LAB,2015,0
VA,CANINE HANDLER,2015,1
VA,DISTRIBUTOR,2015,17
VA,HOSPITAL,2015,106
VA,IMPORTER,2015,0
VA,MANUFACTURER,2015,1
VA,MID LEVEL PRACTITIONER,2015,7
VA,NTP,2015,0
VA,PHARMACY,2015,247
VA,PRACTITIONER,2015,32
VA,RESEARCHER,2015,2
VA,TEACHING INSTITUTION,2015,1
VI,HOSPITAL,2015,0
VI,PHARMACY,2015,0
VT,CANINE HANDLER,2015,0
VT,DISTRIBUTOR,2015,1
VT,HOSPITAL,2015,5
VT,MANUFACTURER,2015,0
VT,MID LEVEL PRACTITIONER,2015,1
VT,NTP,2015,1
VT,PHARMACY,2015,22
VT,PRACTITIONER,2015,2
VT,TEACHING INSTITUTION,2015,0
WA,DISTRIBUTOR,2015,14
WA,HOSPITAL,2015,196
WA,MANUFACTURER,2015,0
WA,MID LEVEL PRACTITIONER,2015,0
WA,NTP,2015,0
WA,PHARMACY,2015,166
WA,PRACTITIONER,2015,23
WA,RESEARCHER,2015,3
WI,DISTRIBUTOR,2015,12
WI,HOSPITAL,2015,60
WI,IMPORTER,2015,0
WI,MID LEVEL PRACTITIONER,2015,1
WI,NTP,2015,1
WI,PHARMACY,2015,114
WI,PRACTITIONER,2015,18
WI,RESEARCHER,2015,0
WI,REVERSE DISTRIBUTOR,2015,0
WV,CANINE HANDLER,2015,0
WV,DISTRIBUTOR,2015,4
WV,HOSPITAL,2015,51
WV,IMPORTER,2015,0
WV,MANUFACTURER,2015,0
WV,MID LEVEL PRACTITIONER,2015,1
WV,NTP,2015,0
WV,PHARMACY,2015,87
WV,PRACTITIONER,2015,4
WY,CANINE HANDLER,2015,0
WY,HOSPITAL,2015,25
WY,IMPORTER,2015,0
WY,MID LEVEL PRACTITIONER,2015,0
WY,PHARMACY,2015,22
WY,PRACTITIONER,2015,3
AK,DISTRIBUTOR,2016,1
AK,HOSPITAL,2016,15
AK,MID LEVEL PRACTITIONER,2016,1
AK,PHARMACY,2016,16
AK,PRACTITIONER,2016,3
AL,ANALYTICAL LAB,2016,0
AL,DISTRIBUTOR,2016,48
AL,EXPORTER,2016,0
AL,HOSPITAL,2016,63
AL,MANUFACTURER,2016,5
AL,MID LEVEL PRACTITIONER,2016,0
AL,NTP,2016,1
AL,PHARMACY,2016,209
AL,PRACTITIONER,2016,13
AL,RESEARCHER,2016,0
AP,HOSPITAL,2016,0
AR,CANINE HANDLER,2016,0
AR,DISTRIBUTOR,2016,84
AR,HOSPITAL,2016,72
AR,MANUFACTURER,2016,0
AR,MID LEVEL PRACTITIONER,2016,0
AR,NTP,2016,0
AR,PHARMACY,2016,115
AR,PRACTITIONER,2016,9
AR,RESEARCHER,2016,0
AS,HOSPITAL,2016,2
AZ,ANALYTICAL LAB,2016,0
AZ,CANINE HANDLER,2016,0
AZ,DISTRIBUTOR,2016,15
AZ,HOSPITAL,2016,95
AZ,MANUFACTURER,2016,1
AZ,MID LEVEL PRACTITIONER,2016,0
AZ,NTP,2016,0
AZ,PHARMACY,2016,3762
AZ,PRACTITIONER,2016,32
AZ,RESEARCHER,2016,1
CA,CANINE HANDLER,2016,0
CA,DISTRIBUTOR,2016,74
CA,EXPORTER,2016,0
CA,HOSPITAL,2016,413
CA,MANUFACTURER,2016,4
CA,MID LEVEL PRACTITIONER,2016,4
CA,NTP,2016,2
CA,PHARMACY,2016,1249
CA,PRACTITIONER,2016,105
CA,RESEARCHER,2016,2
CA,REVERSE DISTRIBUTOR,2016,0
CA,TEACHING INSTITUTION,2016,0
CO,ANALYTICAL LAB,2016,0
CO,CANINE HANDLER,2016,0
CO,DISTRIBUTOR,2016,11
CO,HOSPITAL,2016,167
CO,IMPORTER,2016,0
CO,MANUFACTURER,2016,1
CO,MID LEVEL PRACTITIONER,2016,3
CO,NTP,2016,0
CO,PHARMACY,2016,187
CO,PRACTITIONER,2016,46
CO,RESEARCHER,2016,2
CO,TEACHING INSTITUTION,2016,0
CT,ANALYTICAL LAB,2016,0
CT,CANINE HANDLER,2016,0
CT,DISTRIBUTOR,2016,7
CT,EXPORTER,2016,1
CT,HOSPITAL,2016,39
CT,MANUFACTURER,2016,0
CT,MID LEVEL PRACTITIONER,2016,0
CT,NTP,2016,0
CT,PHARMACY,2016,147
CT,PRACTITIONER,2016,20
CT,RESEARCHER,2016,1
DC,DISTRIBUTOR,2016,0
DC,HOSPITAL,2016,14
DC,MID LEVEL PRACTITIONER,2016,2
DC,PHARMACY,2016,26
DC,PRACTITIONER,2016,0
DC,RESEARCHER,2016,0
DC,TEACHING INSTITUTION,2016,0
DE,ANALYTICAL LAB,2016,0
DE,DISTRIBUTOR,2016,1
DE,HOSPITAL,2016,10
DE,MANUFACTURER,2016,0
DE,NTP,2016,0
DE,PHARMACY,2016,23
DE,PRACTITIONER,2016,2
DE,RESEARCHER,2016,0
FL,ANALYTICAL LAB,2016,0
FL,CANINE HANDLER,2016,0
FL,DISTRIBUTOR,2016,60
FL,EXPORTER,2016,0
FL,HOSPITAL,2016,418
FL,IMPORTER,2016,0
FL,MANUFACTURER,2016,1
FL,MID LEVEL PRACTITIONER,2016,1
FL,NTP,2016,1
FL,PHARMACY,2016,569
FL,PRACTITIONER,2016,78
FL,RESEARCHER,2016,2
FL,REVERSE DISTRIBUTOR,2016,4
GA,ANALYTICAL LAB,2016,0
GA,CANINE HANDLER,2016,0
GA,DISTRIBUTOR,2016,24
GA,EXPORTER,2016,0
GA,HOSPITAL,2016,244
GA,MANUFACTURER,2016,4
GA,MID LEVEL PRACTITIONER,2016,0
GA,NTP,2016,0
GA,PHARMACY,2016,513
GA,PRACTITIONER,2016,30
GA,RESEARCHER,2016,0
GA,REVERSE DISTRIBUTOR,2016,0
GU,HOSPITAL,2016,3
GU,PHARMACY,2016,1
HI,DISTRIBUTOR,2016,1
HI,HOSPITAL,2016,15
HI,NTP,2016,0
HI,PHARMACY,2016,23
HI,PRACTITIONER,2016,4
IA,ANALYTICAL LAB,2016,0
IA,CANINE HANDLER,2016,0
IA,DISTRIBUTOR,2016,4
IA,HOSPITAL,2016,46
IA,MID LEVEL PRACTITIONER,2016,0
IA,NTP,2016,0
IA,PHARMACY,2016,97
IA,PRACTITIONER,2016,9
IA,RESEARCHER,2016,0
ID,CANINE HANDLER,2016,0
ID,DISTRIBUTOR,2016,0
ID,HOSPITAL,2016,27
ID,MID LEVEL PRACTITIONER,2016,1
ID,PHARMACY,2016,39
ID,PRACTITIONER,2016,7
IL,ANALYTICAL LAB,2016,0
IL,CANINE HANDLER,2016,1
IL,DISTRIBUTOR,2016,30
IL,EXPORTER,2016,0
IL,HOSPITAL,2016,100
IL,MANUFACTURER,2016,3
IL,MID LEVEL PRACTITIONER,2016,0
IL,NTP,2016,1
IL,PHARMACY,2016,540
IL,PRACTITIONER,2016,21
IL,RESEARCHER,2016,0
IL,REVERSE DISTRIBUTOR,2016,24
IL,TEACHING INSTITUTION,2016,0
IN,ANALYTICAL LAB,2016,1
IN,CANINE HANDLER,2016,0
IN,DISTRIBUTOR,2016,29
IN,HOSPITAL,2016,196
IN,IMPORTER,2016,0
IN,MANUFACTURER,2016,5
IN,MID LEVEL PRACTITIONER,2016,0
IN,NTP,2016,0
IN,PHARMACY,2016,355
IN,PRACTITIONER,2016,18
IN,RESEARCHER,2016,3
IN,REVERSE DISTRIBUTOR,2016,0
KS,CANINE HANDLER,2016,0
KS,DISTRIBUTOR,2016,5
KS,HOSPITAL,2016,43
KS,MANUFACTURER,2016,0
KS,MID LEVEL PRACTITIONER,2016,1
KS,NTP,2016,1
KS,PHARMACY,2016,95
KS,PRACTITIONER,2016,10
KS,RESEARCHER,2016,0
KY,CANINE HANDLER,2016,0
KY,DISTRIBUTOR,2016,31
KY,EXPORTER,2016,0
KY,HOSPITAL,2016,155
KY,IMPORTER,2016,0
KY,MANUFACTURER,2016,0
KY,MID LEVEL PRACTITIONER,2016,0
KY,NTP,2016,2
KY,PHARMACY,2016,174
KY,PRACTITIONER,2016,14
KY,RESEARCHER,2016,0
LA,DISTRIBUTOR,2016,4
LA,HOSPITAL,2016,59
LA,MID LEVEL PRACTITIONER,2016,0
LA,NTP,2016,2
LA,PHARMACY,2016,107
LA,PRACTITIONER,2016,16
MA,CANINE HANDLER,2016,0
MA,DISTRIBUTOR,2016,23
MA,HOSPITAL,2016,107
MA,MANUFACTURER,2016,0
MA,MID LEVEL PRACTITIONER,2016,0
MA,NTP,2016,4
MA,PHARMACY,2016,165
MA,PRACTITIONER,2016,14
MA,RESEARCHER,2016,2
MD,ANALYTICAL LAB,2016,0
MD,DISTRIBUTOR,2016,2
MD,EXPORTER,2016,0
MD,HOSPITAL,2016,35
MD,MANUFACTURER,2016,0
MD,MID LEVEL PRACTITIONER,2016,0
MD,NTP,2016,2
MD,PHARMACY,2016,288
MD,PRACTITIONER,2016,28
MD,RESEARCHER,2016,2
ME,DISTRIBUTOR,2016,0
ME,HOSPITAL,2016,16
ME,MID LEVEL PRACTITIONER,2016,0
ME,NTP,2016,0
ME,PHARMACY,2016,35
ME,PRACTITIONER,2016,3
ME,RESEARCHER,2016,0
MI,CANINE HANDLER,2016,0
MI,DISTRIBUTOR,2016,18
MI,EXPORTER,2016,0
MI,HOSPITAL,2016,130
MI,IMPORTER,2016,0
MI,MANUFACTURER,2016,0
MI,MID LEVEL PRACTITIONER,2016,0
MI,NTP,2016,0
MI,PHARMACY,2016,806
MI,PRACTITIONER,2016,33
MI,RESEARCHER,2016,0
MI,REVERSE DISTRIBUTOR,2016,3
MI,TEACHING INSTITUTION,2016,0
MN,ANALYTICAL LAB,2016,0
MN,CANINE HANDLER,2016,0
MN,DISTRIBUTOR,2016,3
MN,HOSPITAL,2016,76
MN,IMPORTER,2016,0
MN,MANUFACTURER,2016,0
MN,MID LEVEL PRACTITIONER,2016,1
MN,NTP,2016,0
MN,PHARMACY,2016,194
MN,PRACTITIONER,2016,19
MN,RESEARCHER,2016,0
MN,REVERSE DISTRIBUTOR,2016,1
MO,ANALYTICAL LAB,2016,1
MO,CANINE HANDLER,2016,0
MO,DISTRIBUTOR,2016,17
MO,HOSPITAL,2016,163
MO,MANUFACTURER,2016,1
MO,MID LEVEL PRACTITIONER,2016,4
MO,NTP,2016,2
MO,PHARMACY,2016,1566
MO,PRACTITIONER,2016,21
MO,RESEARCHER,2016,0
MO,TEACHING INSTITUTION,2016,0
MP,PHARMACY,2016,0
MS,DISTRIBUTOR,2016,21
MS,EXPORTER,2016,0
MS,HOSPITAL,2016,45
MS,MANUFACTURER,2016,9
MS,MID LEVEL PRACTITIONER,2016,0
MS,PHARMACY,2016,83
MS,PRACTITIONER,2016,2
MS,RESEARCHER,2016,1
MT,HOSPITAL,2016,34
MT,MID LEVEL PRACTITIONER,2016,0
MT,NTP,2016,2
MT,PHARMACY,2016,51
MT,PRACTITIONER,2016,3
NC,ANALYTICAL LAB,2016,4
NC,CANINE HANDLER,2016,0
NC,DISTRIBUTOR,2016,24
NC,EXPORTER,2016,0
NC,HOSPITAL,2016,228
NC,IMPORTER,2016,0
NC,MANUFACTURER,2016,0
NC,MID LEVEL PRACTITIONER,2016,44
